0.7290325164794922,1
0.6836789846420288,1
0.7219940423965454,1
0.6046097874641418,1
0.6619412302970886,1
0.5806494355201721,1
0.4530395269393921,1
0.5024653673171997,1
0.2438977062702179,1
0.527529776096344,1
0.5864802598953247,1
0.448787122964859,1
0.4637623727321625,1
0.7466484308242798,1
0.39356622099876404,1
0.45280003547668457,1
0.6724035739898682,1
0.45857542753219604,1
0.6617400646209717,1
0.6594580411911011,1
0.7428619861602783,1
0.8788411021232605,1
0.7544169425964355,1
0.7454687356948853,1
0.5935389995574951,1
0.5946649312973022,1
0.5562442541122437,1
0.3999965190887451,1
0.6744788289070129,1
0.549371600151062,1
0.5771592855453491,1
0.6163747310638428,1
0.41990578174591064,1
0.6729828119277954,1
0.6083085536956787,1
0.20775718986988068,1
0.5673344731330872,1
0.6096782684326172,1
0.615842342376709,1
0.469524085521698,1
0.6343308091163635,1
0.5640896558761597,1
0.3458484411239624,1
0.44664180278778076,1
0.690944492816925,1
0.6853221654891968,1
0.6980722546577454,1
0.3399926424026489,1
0.49397265911102295,1
0.5840765237808228,1
0.5599562525749207,1
0.6730959415435791,1
0.7052973508834839,1
0.5656769275665283,1
0.7002558708190918,1
0.5011801719665527,1
0.6049513816833496,1
0.6405819058418274,1
0.32164621353149414,1
0.8078280091285706,1
0.5774645209312439,1
0.19222845137119293,1
0.47963201999664307,1
0.47768092155456543,1
0.6826663613319397,1
0.4299100339412689,1
0.769004225730896,1
0.6053499579429626,1
0.4813198447227478,1
0.5127479434013367,1
0.5150449275970459,1
0.6714572310447693,1
0.6360958814620972,1
0.510924220085144,1
0.6456130146980286,1
0.6044052243232727,1
0.4718027114868164,1
0.5644630193710327,1
0.9649368524551392,1
0.8282042741775513,1
0.7050400972366333,1
0.732532799243927,1
0.45367562770843506,1
0.650568962097168,1
0.6010072231292725,1
0.6847480535507202,1
0.5454481840133667,1
0.5093470215797424,1
