90.625,32
93.75,32
100,32
84.375,32
81.25,32
71.875,32
90.625,32
90.625,32
84.375,32
65.625,32
81.25,32
81.25,32
90.625,32
78.125,32
75,32
87.5,32
78.125,32
87.5,32
78.125,32
90.625,32
84.375,32
100,32
71.875,32
93.75,32
93.75,32
93.75,32
84.375,32
81.25,32
87.5,32
81.25,32
90.625,32
71.875,32
78.125,32
87.5,32
81.25,32
90.625,32
81.25,32
81.25,32
87.5,32
75,32
84.375,32
84.375,32
90.625,32
87.5,32
87.5,32
87.5,32
87.5,32
75,32
81.25,32
78.125,32
96.875,32
81.25,32
93.75,32
93.75,32
87.5,32
84.375,32
87.5,32
87.5,32
93.75,32
81.25,32
84.375,32
84.375,32
75,32
68.75,32
84.375,32
84.375,32
65.625,32
81.25,32
90.625,32
87.5,32
81.25,32
90.625,32
84.375,32
87.5,32
78.125,32
75,32
84.375,32
75,32
78.125,32
100,32
93.75,32
82.35294117647058,17
75,32
76.47058823529412,17
94.11764705882352,17
78.125,32
84.375,32
94.73684210526315,19
