81.25,32
78.125,32
71.875,32
71.875,32
68.75,32
81.25,32
81.25,32
81.25,32
81.25,32
87.5,32
75,32
87.5,32
87.5,32
78.125,32
75,32
75,32
75,32
75,32
87.5,32
78.125,32
81.25,32
75,32
71.875,32
75,32
81.25,32
84.375,32
65.625,32
81.25,32
78.125,32
75,32
78.125,32
78.125,32
68.75,32
84.375,32
68.75,32
84.375,32
81.25,32
84.375,32
68.75,32
78.125,32
78.125,32
87.5,32
87.5,32
75,32
75,32
81.25,32
78.125,32
81.25,32
71.875,32
78.125,32
75,32
71.875,32
75,32
56.25,32
78.125,32
71.875,32
81.25,32
81.25,32
62.5,32
75,32
90.625,32
71.875,32
78.125,32
81.25,32
75,32
87.5,32
75,32
78.125,32
71.875,32
65.625,32
84.375,32
65.625,32
78.125,32
75,32
78.125,32
62.5,32
87.5,32
78.125,32
84.375,32
87.5,32
90.625,32
81.25,32
89.47368421052632,19
82.35294117647058,17
78.125,32
58.82352941176471,17
84.375,32
82.35294117647058,17
